,BEZIRK,ELEM_NR,STRSCHL,STR_NAME,date,dist_left,dist_right,hour
13660,Steglitz-Zehlendorf,41450030_42450037.02,2299,Kaiser-Wilhelm-Straße,2018-10-16,86.9,76.0,16
13661,Steglitz-Zehlendorf,41440006_41440036.02,2398,Kiesstraße,2018-10-08,91.16666666666667,40.0,8
13662,Steglitz-Zehlendorf,41440006_41440036.02,2398,Kiesstraße,2018-11-14,143.125,104.0,14
13663,Steglitz-Zehlendorf,38460046_38460022.02,4602,Unter den Eichen,2018-08-28,239.5,103.0,10
13664,Steglitz-Zehlendorf,38460007_38460022.02,4602,Unter den Eichen,2018-09-18,153.375,62.0,9
13665,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-08-30,143.4,999.0,17
13666,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-09-03,69.9,999.0,9
13667,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-09-18,232.33333333333334,111.0,17
13668,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-09-18,213.4,93.0,17
13669,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-09-19,133.8,120.0,8
13670,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-09-19,147.83333333333334,134.0,8
13671,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-09-18,169.0,90.0,11
13672,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-09-18,214.5,128.0,11
13673,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-09-20,104.83333333333333,131.0,7
13674,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-09-20,131.5,46.0,17
13675,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-09-20,122.0,999.0,16
13676,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-09-26,113.5,103.0,17
13677,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-09-28,156.0,98.0,16
13678,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-10-05,115.4,89.0,16
13679,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-10-05,152.2,89.0,16
13680,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-10-05,103.0,72.0,16
13681,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-10-05,179.16666666666666,120.0,16
13682,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-10-06,123.0,53.0,16
13683,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-10-18,137.2,115.0,13
13684,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-10-18,153.4,115.0,13
13685,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-10-18,70.16666666666667,91.0,13
13686,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-10-18,155.3,54.0,13
13687,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-10-18,139.8,54.0,13
13688,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-10-19,152.5,86.0,17
13689,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-10-19,175.25,83.0,17
13690,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-10-19,140.0,83.0,17
13691,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-10-26,152.9,105.0,14
13692,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-10-26,112.2,105.0,14
13693,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-10-26,128.8,108.0,14
13694,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-10-26,68.5,999.0,14
13695,Friedrichshain-Kreuzberg,45530014_45530015.02,311,Anhalter Straße,2018-11-02,160.16666666666666,109.0,13
13696,Tempelhof-Schöneberg,42500045_42490008.01,3806,Rubensstraße,2018-10-22,249.16666666666669,999.0,16
13697,Tempelhof-Schöneberg,42500045_42490008.01,3806,Rubensstraße,2018-11-06,101.3,103.0,16
13698,Tempelhof-Schöneberg,42500045_42490008.01,3806,Rubensstraße,2018-11-06,94.1,103.0,16
13699,Tempelhof-Schöneberg,42500045_42490008.01,3806,Rubensstraße,2018-11-06,135.5,67.0,16
13700,Steglitz-Zehlendorf,42440029_42440026.02,2644,Kurfürstenstraße,2018-11-06,87.8,999.0,15
13701,Steglitz-Zehlendorf,38460025_38460001.02,4602,Unter den Eichen,2018-08-27,134.9,74.0,10
13702,Steglitz-Zehlendorf,38460025_38460001.02,4602,Unter den Eichen,2018-08-27,196.66666666666666,74.0,10
13703,Steglitz-Zehlendorf,38460025_38460001.02,4602,Unter den Eichen,2018-08-28,185.66666666666666,78.0,10
13704,Steglitz-Zehlendorf,38460025_38460001.02,4602,Unter den Eichen,2018-09-18,139.9,54.0,9
13705,Tempelhof-Schöneberg,44510021_44510022.01,448,Bautzener Straße,2018-09-19,117.8,118.0,16
13706,Tempelhof-Schöneberg,44510021_44510022.01,448,Bautzener Straße,2018-09-19,90.8,118.0,16
13707,Marzahn-Hellersdorf,54560002_55560019.01,8250,Pyramidenring,2018-10-22,136.1,999.0,18
13708,Mitte,47530006_47530058.01,41254,Heinrich-Heine-Straße,2018-10-30,109.2,94.0,15
13709,Mitte,47530058_47530015.01,41254,Heinrich-Heine-Straße,2018-09-19,181.1,45.0,6
13710,Mitte,47530058_47530015.01,41254,Heinrich-Heine-Straße,2018-09-20,159.8,95.0,17
13711,Mitte,47530058_47530015.01,41254,Heinrich-Heine-Straße,2018-09-22,178.9,82.0,16
13712,Mitte,47530058_47530015.01,41254,Heinrich-Heine-Straße,2018-09-22,215.4,40.0,13
13713,Mitte,47530058_47530015.01,41254,Heinrich-Heine-Straße,2018-09-25,187.3,82.0,17
13714,Mitte,47530058_47530015.01,41254,Heinrich-Heine-Straße,2018-09-25,168.4,72.0,17
13715,Mitte,47530058_47530015.01,41254,Heinrich-Heine-Straße,2018-09-25,222.375,58.0,17
13716,Mitte,47530058_47530015.01,41254,Heinrich-Heine-Straße,2018-10-04,198.0,74.0,18
13717,Mitte,47530058_47530015.01,41254,Heinrich-Heine-Straße,2018-10-05,159.5,88.0,15
13718,Mitte,47530058_47530015.01,41254,Heinrich-Heine-Straße,2018-10-09,174.2,999.0,14
13719,Mitte,47530058_47530015.01,41254,Heinrich-Heine-Straße,2018-10-27,151.6,76.0,10
13720,Mitte,47530058_47530015.01,41254,Heinrich-Heine-Straße,2018-11-03,94.33333333333333,122.0,14
13721,Mitte,47530058_47530015.01,41254,Heinrich-Heine-Straße,2018-10-30,120.80000000000001,67.0,11
13722,Mitte,47530058_47530015.01,41254,Heinrich-Heine-Straße,2018-10-30,185.0,120.0,11
13723,Mitte,47530058_47530015.01,41254,Heinrich-Heine-Straße,2018-10-30,135.5,116.0,15
13724,Mitte,47530058_47530015.01,41254,Heinrich-Heine-Straße,2018-10-30,130.33333333333334,94.0,15
13725,Mitte,47530058_47530015.01,41254,Heinrich-Heine-Straße,2018-10-30,116.8,94.0,15
13726,Pankow,46640011_46640008.01,40586,Dietzgenstraße,2018-10-17,145.16666666666666,133.0,8
13727,Pankow,46640011_46640008.01,40586,Dietzgenstraße,2018-10-17,126.5,65.0,8
13728,Pankow,46640011_46640008.01,40586,Dietzgenstraße,2018-10-17,129.0,60.0,8
13729,Pankow,46640011_46640008.01,40586,Dietzgenstraße,2018-10-17,107.25,999.0,8
13730,Pankow,46640011_46640008.01,40586,Dietzgenstraße,2018-10-18,99.0,999.0,9
13731,Pankow,46640011_46640008.01,40586,Dietzgenstraße,2018-10-18,129.625,999.0,9
13732,Pankow,46640011_46640008.01,40586,Dietzgenstraße,2018-10-18,103.0,120.0,9
13733,Pankow,46640011_46640008.01,40586,Dietzgenstraße,2018-11-02,95.2,104.0,13
13734,Pankow,46640011_46640008.01,40586,Dietzgenstraße,2018-11-02,111.9,999.0,13
13735,Pankow,46640011_46640008.01,40586,Dietzgenstraße,2018-11-02,108.7,141.0,13
13736,Pankow,46640011_46640008.01,40586,Dietzgenstraße,2018-11-02,122.83333333333334,74.0,13
13737,Pankow,46640011_46640008.01,40586,Dietzgenstraße,2018-11-13,140.0,82.0,15
13738,Pankow,46640008_46640042.01,40586,Dietzgenstraße,2018-10-18,129.66666666666666,84.0,9
13739,Pankow,46640042_46630119.01,40586,Dietzgenstraße,2018-10-17,68.0,73.0,8
13740,Pankow,46640042_46630119.01,40586,Dietzgenstraße,2018-10-17,113.1,96.0,8
13741,Pankow,46640042_46630119.01,40586,Dietzgenstraße,2018-10-17,119.0,77.0,8
13742,Pankow,46640042_46630119.01,40586,Dietzgenstraße,2018-10-18,128.4,153.0,9
13743,Pankow,46640042_46630119.01,40586,Dietzgenstraße,2018-10-18,121.4,229.0,9
13744,Pankow,46630119_46630120.01,40586,Dietzgenstraße,2018-10-10,148.2,324.0,11
13745,Pankow,46630119_46630120.01,40586,Dietzgenstraße,2018-10-17,121.66666666666666,77.0,8
13746,Pankow,46630119_46630120.01,40586,Dietzgenstraße,2018-10-17,98.4,77.0,8
13747,Pankow,46630119_46630120.01,40586,Dietzgenstraße,2018-10-17,116.8,129.0,8
13748,Pankow,46630119_46630120.01,40586,Dietzgenstraße,2018-10-17,138.2,278.0,8
13749,Pankow,46630119_46630120.01,40586,Dietzgenstraße,2018-10-17,178.125,278.0,8
13750,Pankow,46630119_46630120.01,40586,Dietzgenstraße,2018-10-18,104.8,999.0,9
13751,Pankow,46630119_46630120.01,40586,Dietzgenstraße,2018-10-18,96.75,999.0,9
13752,Steglitz-Zehlendorf,38480008_38480037.02,2501,Königin-Luise-Straße,2018-09-24,111.4,55.0,8
13753,Pankow,48630081_49630058.01,10872,Lyonstraße,2018-10-11,153.66666666666666,89.0,17
13754,Pankow,48630029_48630082.01,8745,Bahnhofstraße,2018-10-17,134.4,110.0,8
13755,Pankow,48630029_48630082.01,8745,Bahnhofstraße,2018-10-17,150.2,72.0,8
13756,Pankow,48630082_48630030.01,8745,Bahnhofstraße,2018-10-28,108.5,79.0,7
13757,Treptow-Köpenick,53470035_53470036.01,42783,Sterndamm,2018-10-29,113.0,105.0,9
13758,Treptow-Köpenick,53470035_53470036.01,42783,Sterndamm,2018-10-29,92.0,88.0,9
13759,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-09-10,136.0,173.0,7
13760,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-09-10,110.5,159.0,7
13761,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-09-10,85.0,159.0,7
13762,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-09-18,166.1,84.0,18
13763,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-09-18,118.0,62.0,18
13764,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-09-19,125.5,107.0,8
13765,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-09-19,169.2,143.0,8
13766,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-09-20,150.66666666666666,118.0,8
13767,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-09-21,133.75,113.0,11
13768,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-09-21,109.3,112.0,11
13769,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-09-24,104.66666666666667,99.0,8
13770,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-09-24,113.6,99.0,15
13771,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-09-24,95.2,99.0,15
13772,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-09-25,140.0,122.0,8
13773,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-09-25,166.8,66.0,8
13774,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-09-27,119.69999999999999,88.0,11
13775,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-09-27,137.1,130.0,11
13776,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-09-27,106.66666666666667,130.0,11
13777,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-09-27,153.5,108.0,11
13778,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-02,103.0,95.0,8
13779,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-02,119.19999999999999,95.0,8
13780,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-04,147.0,116.0,8
13781,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-05,126.9,99.0,8
13782,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-04,121.0,136.0,7
13783,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-04,104.0,136.0,7
13784,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-04,103.4,129.0,7
13785,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-09,60.8,105.0,8
13786,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-09,133.2,85.0,16
13787,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-09,122.0,100.0,16
13788,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-09,105.33333333333333,100.0,16
13789,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-09,176.8,145.0,16
13790,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-10,120.66666666666666,64.0,8
13791,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-10,217.0,999.0,16
13792,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-10,138.9,73.0,16
13793,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-10,101.5,73.0,16
13794,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-10,122.69999999999999,83.0,16
13795,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-10,123.83333333333334,72.0,16
13796,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-10,125.30000000000001,90.0,16
13797,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-12,139.0,67.0,8
13798,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-14,68.5,133.0,13
13799,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-14,127.125,89.0,18
13800,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-14,144.5,89.0,18
13801,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-16,106.0,110.0,8
13802,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-17,115.33333333333333,120.0,8
13803,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-17,109.0,114.0,8
13804,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-16,143.8,126.0,8
13805,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-23,202.5,83.0,8
13806,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-24,117.6,98.0,8
13807,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-10-30,107.8,88.0,9
13808,Treptow-Köpenick,50520009_51520052.02,41696,Kynaststraße,2018-11-12,83.2,83.0,8
13809,Friedrichshain-Kreuzberg,50520001_50520009.02,40082,Alt-Stralau,2018-09-15,211.75,999.0,15
13810,Friedrichshain-Kreuzberg,50520001_50520009.02,40082,Alt-Stralau,2018-09-22,98.5,999.0,13
13811,Spandau,32570008_32580015.02,355,Askanierring,2018-10-18,117.4,72.0,15
13812,Spandau,32570008_32580015.02,355,Askanierring,2018-10-18,109.7,72.0,15
13813,Spandau,32570008_32580015.02,355,Askanierring,2018-10-19,193.66666666666666,72.0,12
13814,Steglitz-Zehlendorf,41440034_41440013.02,2504,Königsberger Straße,2018-09-19,54.099999999999994,129.33333333333334,16
13815,Steglitz-Zehlendorf,41440034_41440013.02,2504,Königsberger Straße,2018-09-19,93.8,195.0,16
13816,Steglitz-Zehlendorf,41440034_41440013.02,2504,Königsberger Straße,2018-10-24,121.69999999999999,67.0,9
13817,Steglitz-Zehlendorf,39480012_39480019.01,2501,Königin-Luise-Straße,2018-09-24,97.6,49.0,11
13818,Steglitz-Zehlendorf,39480012_39480019.01,2501,Königin-Luise-Straße,2018-09-26,111.5,36.0,9
13819,Steglitz-Zehlendorf,39480012_39480019.01,2501,Königin-Luise-Straße,2018-10-05,151.2,60.0,11
13820,Steglitz-Zehlendorf,39480012_39480019.01,2501,Königin-Luise-Straße,2018-10-11,183.33333333333334,74.0,10
13821,Steglitz-Zehlendorf,39480012_39480019.01,2501,Königin-Luise-Straße,2018-10-30,139.0,60.0,13
13822,Steglitz-Zehlendorf,39480012_39480019.01,2501,Königin-Luise-Straße,2018-11-05,166.4,110.0,7
13823,Steglitz-Zehlendorf,39480012_39480019.01,2501,Königin-Luise-Straße,2018-11-07,130.0,53.0,14
13824,Tempelhof-Schöneberg,43500026_43500044.01,9421,Lotte-Laserstein-Straße,2018-09-25,182.8,81.0,8
13825,Tempelhof-Schöneberg,43500026_43500044.01,9421,Lotte-Laserstein-Straße,2018-09-27,202.2,110.0,8
13826,Neukölln,47480007_48480009.01,2961,Mariendorfer Weg,2018-10-12,109.0,150.0,8
13827,Neukölln,47480007_48480009.01,2961,Mariendorfer Weg,2018-10-03,164.0,123.0,17
13828,Steglitz-Zehlendorf,38480009_39480007.02,328,Archivstraße,2018-10-30,96.2,56.0,12
13829,Steglitz-Zehlendorf,39480007_39480008.02,328,Archivstraße,2018-09-18,102.66666666666667,999.0,18
13830,Steglitz-Zehlendorf,39480007_39480008.02,328,Archivstraße,2018-09-18,128.6,42.0,18
13831,Steglitz-Zehlendorf,39480007_39480008.02,328,Archivstraße,2018-10-16,74.6,34.0,15
13832,Steglitz-Zehlendorf,39480007_39480008.02,328,Archivstraße,2018-10-17,114.25,41.0,16
13833,Steglitz-Zehlendorf,34450029_34450028.02,2812,Lindenthaler Allee,2018-09-17,76.1,999.0,14
13834,Steglitz-Zehlendorf,34450029_34450028.02,2812,Lindenthaler Allee,2018-10-31,253.0,54.666666666666664,8
13835,Steglitz-Zehlendorf,34450030_34450029.02,2812,Lindenthaler Allee,2018-10-31,132.9,151.0,8
13836,Steglitz-Zehlendorf,35450028_35450032.02,3510,Potsdamer Chaussee,2018-08-27,86.8,169.0,10
13837,Steglitz-Zehlendorf,35450028_35450032.02,3510,Potsdamer Chaussee,2018-08-27,138.0,209.0,20
13838,Steglitz-Zehlendorf,35450028_35450032.02,3510,Potsdamer Chaussee,2018-08-28,154.33333333333334,77.0,10
13839,Steglitz-Zehlendorf,35450032_35450033.02,3510,Potsdamer Chaussee,2018-08-28,164.75,77.0,10
13840,Steglitz-Zehlendorf,35470004_35470009.02,331,Argentinische Allee,2018-09-18,180.6,62.0,18
13841,Steglitz-Zehlendorf,35470004_35470009.02,331,Argentinische Allee,2018-09-18,207.33333333333334,57.0,18
13842,Steglitz-Zehlendorf,35470004_35470009.02,331,Argentinische Allee,2018-09-18,214.0,77.0,18
13843,Steglitz-Zehlendorf,35470004_35470009.02,331,Argentinische Allee,2018-10-31,102.5,999.0,8
13844,Steglitz-Zehlendorf,38480016_38480017.02,760,Brümmerstraße,2018-09-18,148.0,256.0,18
13845,Steglitz-Zehlendorf,38480016_38480017.02,760,Brümmerstraße,2018-09-22,200.9,999.0,11
13846,Steglitz-Zehlendorf,38480016_38480017.02,760,Brümmerstraße,2018-10-16,112.4,109.0,15
13847,Steglitz-Zehlendorf,38480016_38480017.02,760,Brümmerstraße,2018-10-17,206.375,148.0,16
13848,Steglitz-Zehlendorf,38480016_38480017.02,760,Brümmerstraße,2018-11-02,167.2,77.0,11
13849,Steglitz-Zehlendorf,38480016_38480017.02,760,Brümmerstraße,2018-11-14,122.33333333333334,71.0,15
13850,Steglitz-Zehlendorf,38480037_39480022.02,2501,Königin-Luise-Straße,2018-09-26,127.1,60.0,9
13851,Steglitz-Zehlendorf,39480022_39480024.02,2501,Königin-Luise-Straße,2018-10-11,107.8,63.0,10
13852,Steglitz-Zehlendorf,38470041_38480020.02,2833,Löhleinstraße,2018-10-15,128.7,53.0,11
13853,Steglitz-Zehlendorf,38470041_38480020.02,2833,Löhleinstraße,2018-10-16,246.16666666666669,999.0,9
13854,Steglitz-Zehlendorf,38470041_38480020.02,2833,Löhleinstraße,2018-10-30,180.8,42.0,9
13855,Steglitz-Zehlendorf,38470041_38480020.02,2833,Löhleinstraße,2018-10-30,44.5,39.0,11
13856,Steglitz-Zehlendorf,38470041_38480020.02,2833,Löhleinstraße,2018-11-07,163.0,146.0,12
13857,Steglitz-Zehlendorf,38480008_38480009.02,328,Archivstraße,2018-10-16,78.7,49.0,15
13858,Lichtenberg,54530003_54530007.01,44843,Alt-Friedrichsfelde,2018-10-04,174.33333333333334,94.0,17
13859,Lichtenberg,54530003_54530007.01,44843,Alt-Friedrichsfelde,2018-10-05,154.3,44.0,17
13860,Friedrichshain-Kreuzberg,48530015_49530001.01,42021,Mühlenstraße,2018-10-14,190.33333333333334,73.0,18
13861,Friedrichshain-Kreuzberg,48530015_49530001.01,42021,Mühlenstraße,2018-10-14,184.1,73.0,18
13862,Steglitz-Zehlendorf,38480016_38480022.02,1218,Fabeckstraße,2018-11-05,225.83333333333334,64.0,7
13863,Marzahn-Hellersdorf,58580017_58580020.01,43894,Ringenwalder Straße,2018-11-10,94.8,999.0,14
13864,Spandau,33590012_33590017.02,2053,Hohenzollernring,2018-10-04,88.0,999.0,7
13865,Spandau,33590012_33590017.02,2053,Hohenzollernring,2018-10-04,140.875,999.0,7
13866,Spandau,33590012_33590017.02,2053,Hohenzollernring,2018-10-05,129.6,36.0,7
13867,Spandau,33590012_33590017.02,2053,Hohenzollernring,2018-10-05,107.7,333.0,7
13868,Spandau,33590012_33590017.02,2053,Hohenzollernring,2018-10-05,106.8,120.0,7
13869,Spandau,33590012_33590017.02,2053,Hohenzollernring,2018-10-09,102.0,38.0,7
13870,Spandau,33590012_33590017.02,2053,Hohenzollernring,2018-10-10,161.66666666666666,45.0,7
13871,Spandau,33590012_33590017.02,2053,Hohenzollernring,2018-10-11,104.16666666666667,103.0,7
13872,Spandau,33590012_33590017.02,2053,Hohenzollernring,2018-10-11,173.1,115.0,7
13873,Spandau,33590012_33590017.02,2053,Hohenzollernring,2018-10-12,97.16666666666667,146.0,7
13874,Spandau,33590012_33590017.02,2053,Hohenzollernring,2018-10-12,115.9,90.0,7
13875,Spandau,33590012_33590017.02,2053,Hohenzollernring,2018-10-18,96.5,51.0,7
13876,Spandau,33590017_33590016.02,2053,Hohenzollernring,2018-10-01,97.7,58.0,6
13877,Spandau,33590017_33590016.02,2053,Hohenzollernring,2018-10-01,159.25,36.0,6
13878,Spandau,33590017_33590016.02,2053,Hohenzollernring,2018-10-16,123.6,57.0,7
13879,Spandau,33590018_33590012.02,2053,Hohenzollernring,2018-10-04,77.3,90.0,15
13880,Spandau,33590018_33590012.02,2053,Hohenzollernring,2018-10-11,117.33333333333333,89.0,16
13881,Spandau,33590018_33590012.02,2053,Hohenzollernring,2018-10-12,79.66666666666667,90.0,14
13882,Spandau,33590018_33590012.02,2053,Hohenzollernring,2018-10-30,87.5,274.0,15
13883,Steglitz-Zehlendorf,39480017_39480018.02,1167,Englerallee,2018-11-01,132.25,172.0,9
13884,Steglitz-Zehlendorf,39480017_39480018.02,1167,Englerallee,2018-11-02,174.5,154.0,16
13885,Steglitz-Zehlendorf,39480017_39480018.02,1167,Englerallee,2018-11-02,106.8,105.0,16
